0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-8.01424 0 0
-8.81567 0 0
-8.89581 0 0
-8.90382 0 0
-14.7273 0 0
-15.3097 0 0
-11.5841 0 0
-11.2115 0 0
-8.42517 0 0
-8.14654 0 0
-8.11867 0 0
-8.11589 0 0
-6.11827 0 0
-4.46736 0 0
-4.30226 0 0
-3.23143 0 0
-3.12435 0 0
-2.34763 0 0
-2.26996 0 0
-2.26219 0 0
-1.70487 0 0
-1.64914 0 0
-1.64357 0 0
-1.23866 0 0
-0.904396 0 0
-0.657527 0 0
-0.477766 0 0
-0.347122 0 0
-0.252199 0 0
-0.183233 0 0
-0.133127 0 0
-0.0967224 0 0
-0.0930819 0 0
-0.0699089 0 0
-0.0510199 0 0
-0.0370909 0 0
-0.0269504 0 0
-0.0195808 0 0
-0.0142263 0 0
-0.0136909 0 0
-0.0136373 0 0
-0.013632 0 0
-0.0102766 0 0
-0.00994107 0 0
-0.00990751 0 0
-0.00746672 0 0
-0.00545174 0 0
-0.00396361 0 0
-0.00288 0 0
-0.00209247 0 0
-0.00152027 0 0
-0.00146305 0 0
-0.00109882 0 0
